Human_name	RefSeq.IDs	Ctrl462	Ctrl1850	Ctrl18294	Mut1847	Mut1088	Mut20699
4933421I07Rik	NM_027069	0	0	0	0	0	0
1700001J03Rik	NM_027069	0	0	0	0	0	0
Gm3415	NM_027069	0	0	0	0	0	0
Gm6370	NM_027069	0	0	0	0	0	0
Gm3404	NM_027069	0	0	0	0	0	0
1700123K08Rik	NM_027069	0	0	0	0	0	0
C10orf82	NM_026208	0	0	0	0	1.81908052342301	0
C10orf82	XM_006527296	0	0	0	0	1.81908052342301	0
C6orf203	NM_026411	9.23914800067851	9.2746407310607	8.50944074868039	9.16165768236837	9.06111426599132	8.22874070785929
C6orf203	XM_006512834	9.23914800067851	9.2746407310607	8.50944074868039	9.16165768236837	9.06111426599132	8.22874070785929
C6orf203	XM_006512833	9.23914800067851	9.2746407310607	8.50944074868039	9.16165768236837	9.06111426599132	8.22874070785929
C6orf203	XM_011243202	9.23914800067851	9.2746407310607	8.50944074868039	9.16165768236837	9.06111426599132	8.22874070785929
C20orf85	NM_028158	0	0	0	0	0	0
C9orf131	NM_026088	1.83862249439275	1.93036442346524	1.07864367792527	0	0	0
C10orf53	XM_147820	0	0	0	0	0	0
C1orf168	XM_006503083	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	XM_011240525	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	NM_001285952	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	XM_161350	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	XM_006503081	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	XM_011240526	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	NM_001285953	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	XM_011240527	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C1orf168	XM_006503085	8.41734176415985	8.67434765371256	7.51663477580283	9.23262174167324	8.65510396762481	7.51369529290031
C9orf9	XM_130129	0	1.93036442346524	3.14588884585938	2.48302206273401	3.02633981704522	1.79187768076034
C11orf94	NM_183112	2.5681693861122	3.96519603459628	2.90246312766689	2.48302206273401	4.27617080584329	3.06221043275465
C4orf47	XM_006509484	4.78287553735153	5.1519969341566	5.54113671240559	3.78246804028786	4.27617080584329	5.76829184890023
C4orf47	XM_134156	4.78287553735153	5.1519969341566	5.54113671240559	3.78246804028786	4.27617080584329	5.76829184890023
C16orf46	XM_134467	6.04343690925243	5.82490592473866	5.17162439940456	6.25034348942552	5.60804555928266	4.41639514603539
C16orf46	XM_006531345	6.04343690925243	5.82490592473866	5.17162439940456	6.25034348942552	5.60804555928266	4.41639514603539
C16orf46	XM_006531346	6.04343690925243	5.82490592473866	5.17162439940456	6.25034348942552	5.60804555928266	4.41639514603539
C19orf44	NM_028170	7.23962495905998	7.2681761907949	7.32385898891182	7.32981191393748	7.2031994612403	7.3314102251778
C19orf44	XM_011242328	7.23962495905998	7.2681761907949	7.32385898891182	7.32981191393748	7.2031994612403	7.3314102251778
C19orf44	XM_006509750	7.23962495905998	7.2681761907949	7.32385898891182	7.32981191393748	7.2031994612403	7.3314102251778
C7orf34	XM_006506737	0	0	0	0	0	0
C7orf34	XM_110591	0	0	0	0	0	0
C16orf90	NM_028484	7.94160941970785	7.50702544293236	7.02651841715338	7.21667312948982	7.41360199567606	6.8476983516277
C16orf90	XM_006522618	7.94160941970785	7.50702544293236	7.02651841715338	7.21667312948982	7.41360199567606	6.8476983516277
C16orf90	XM_006522621	7.94160941970785	7.50702544293236	7.02651841715338	7.21667312948982	7.41360199567606	6.8476983516277
C16orf90	XM_006522617	7.94160941970785	7.50702544293236	7.02651841715338	7.21667312948982	7.41360199567606	6.8476983516277
C16orf90	XM_006522619	7.94160941970785	7.50702544293236	7.02651841715338	7.21667312948982	7.41360199567606	6.8476983516277
C16orf90	XM_006522620	7.94160941970785	7.50702544293236	7.02651841715338	7.21667312948982	7.41360199567606	6.8476983516277
C20orf27	XM_006500070	8.66013586646814	9.08147649467223	8.21148893419305	8.67034450263291	8.69412104235577	8.39680253976999
C20orf27	NM_001311138	8.66013586646814	9.08147649467223	8.21148893419305	8.67034450263291	8.69412104235577	8.39680253976999
C20orf27	XM_011239745	8.66013586646814	9.08147649467223	8.21148893419305	8.67034450263291	8.69412104235577	8.39680253976999
C20orf27	NM_026091	8.66013586646814	9.08147649467223	8.21148893419305	8.67034450263291	8.69412104235577	8.39680253976999
C20orf27	XM_011239744	8.66013586646814	9.08147649467223	8.21148893419305	8.67034450263291	8.69412104235577	8.39680253976999
C19orf67	XM_006531403	1.83862249439275	3.13890012044006	2.33149126326214	2.90056604657195	2.53716042659793	1.03534089374133
C19orf67	NM_183097	1.83862249439275	3.13890012044006	2.33149126326214	2.90056604657195	2.53716042659793	1.03534089374133
C1orf189	NM_028567	6.47598641554369	7.43421430602569	7.32385898891182	7.00317762853433	7.05752222565622	7.38675708411638
C10orf11	XM_006519676	6.47598641554369	6.3241876080493	3.14588884585938	6.0838310911548	5.55385944155728	3.9758349975705
C10orf11	XM_006519677	6.47598641554369	6.3241876080493	3.14588884585938	6.0838310911548	5.55385944155728	3.9758349975705
C10orf11	XM_006519679	6.47598641554369	6.3241876080493	3.14588884585938	6.0838310911548	5.55385944155728	3.9758349975705
C10orf11	XM_006519678	6.47598641554369	6.3241876080493	3.14588884585938	6.0838310911548	5.55385944155728	3.9758349975705
C10orf11	NM_028275	6.47598641554369	6.3241876080493	3.14588884585938	6.0838310911548	5.55385944155728	3.9758349975705
C10orf11	XM_006519680	6.47598641554369	6.3241876080493	3.14588884585938	6.0838310911548	5.55385944155728	3.9758349975705
C10orf11	XM_011245223	6.47598641554369	6.3241876080493	3.14588884585938	6.0838310911548	5.55385944155728	3.9758349975705
C17orf64	XM_006534344	0	0	1.07864367792527	0	0	0
C17orf64	XM_006534339	0	0	1.07864367792527	0	0	0
C17orf64	XM_006534342	0	0	1.07864367792527	0	0	0
C17orf64	XM_006534341	0	0	1.07864367792527	0	0	0
C17orf64	XM_006534340	0	0	1.07864367792527	0	0	0
C17orf64	XM_006534343	0	0	1.07864367792527	0	0	0
C17orf64	XM_126139	0	0	1.07864367792527	0	0	0
C17orf64	XM_011249281	0	0	1.07864367792527	0	0	0
C11orf98	NM_025463	8.82006180657615	8.66752757101892	8.12966467184309	8.73462737016067	8.70458489483815	8.09143399561056
C17orf58	XM_006534099	5.88040887531916	5.66627764667104	5.91305682637953	4.29856421633106	4.41639514603539	5.32444712351002
C17orf58	XM_011249222	5.88040887531916	5.66627764667104	5.91305682637953	4.29856421633106	4.41639514603539	5.32444712351002
C17orf58	NM_001163473	5.88040887531916	5.66627764667104	5.91305682637953	4.29856421633106	4.41639514603539	5.32444712351002
C17orf58	XM_006534098	5.88040887531916	5.66627764667104	5.91305682637953	4.29856421633106	4.41639514603539	5.32444712351002
C17orf58	XM_006534097	5.88040887531916	5.66627764667104	5.91305682637953	4.29856421633106	4.41639514603539	5.32444712351002
C17orf58	XM_006534101	5.88040887531916	5.66627764667104	5.91305682637953	4.29856421633106	4.41639514603539	5.32444712351002
CXorf38	NM_175141	9.65168339747509	9.66240605173447	9.43908187678933	9.6501078239646	9.73387000631404	9.3323578712557
CXorf38	XM_011247495	9.65168339747509	9.66240605173447	9.43908187678933	9.6501078239646	9.73387000631404	9.3323578712557
CXorf38	XM_006527698	9.65168339747509	9.66240605173447	9.43908187678933	9.6501078239646	9.73387000631404	9.3323578712557
Gm2036	NM_024461	10.9644017711052	10.600572611021	9.99298622823916	10.6754766699502	10.6325623079484	9.96232102409745
C21orf2	XM_006514009	7.37403908464558	7.21930051852677	7.06132247372311	6.52291069119067	6.25729375580889	6.57789616633959
C21orf2	NM_026431	7.37403908464558	7.21930051852677	7.06132247372311	6.52291069119067	6.25729375580889	6.57789616633959
C21orf2	XM_006514008	7.37403908464558	7.21930051852677	7.06132247372311	6.52291069119067	6.25729375580889	6.57789616633959
C17orf89	NM_001110242	8.85963476700859	8.75728623832191	7.73292428386364	8.63383033451289	8.74691797624861	7.3729319427271
C11orf24	XM_006531840	8.66944160714299	8.23774370413906	7.75530975753771	7.20261909079794	7.68738054747062	7.80265518043363
C11orf24	XM_006531841	8.66944160714299	8.23774370413906	7.75530975753771	7.20261909079794	7.68738054747062	7.80265518043363
C11orf24	NM_028077	8.66944160714299	8.23774370413906	7.75530975753771	7.20261909079794	7.68738054747062	7.80265518043363
C11orf86	XM_129092	9.8403982815332	8.89682182652834	8.6248514050877	9.63505492282127	9.6997767256384	8.03440394842689
C14orf2	XM_006516214	11.9899238676702	11.7893168386108	11.1673165837711	11.8860755451057	11.7203619473945	11.0433460460611
C14orf2	NM_027360	11.9899238676702	11.7893168386108	11.1673165837711	11.8860755451057	11.7203619473945	11.0433460460611
C9orf3	NM_001289926	9.46112958231795	9.6819699976458	9.72216281736637	9.85087729949216	9.94562439133434	10.2806872168692
C9orf3	XM_127387	9.46112958231795	9.6819699976458	9.72216281736637	9.85087729949216	9.94562439133434	10.2806872168692
C9orf3	NM_001289924	9.46112958231795	9.6819699976458	9.72216281736637	9.85087729949216	9.94562439133434	10.2806872168692
C9orf3	NM_028079	9.46112958231795	9.6819699976458	9.72216281736637	9.85087729949216	9.94562439133434	10.2806872168692
KIAA1211L	XM_006496297	10.0247563364304	10.1254575172756	10.2248097641747	9.20519232717561	9.27510474898442	9.45069134319231
KIAA1211L	XM_006496292	10.0247563364304	10.1254575172756	10.2248097641747	9.20519232717561	9.27510474898442	9.45069134319231
KIAA1211L	XM_006496291	10.0247563364304	10.1254575172756	10.2248097641747	9.20519232717561	9.27510474898442	9.45069134319231
KIAA1211L	XM_129808	10.0247563364304	10.1254575172756	10.2248097641747	9.20519232717561	9.27510474898442	9.45069134319231
KIAA1211L	XM_006496295	10.0247563364304	10.1254575172756	10.2248097641747	9.20519232717561	9.27510474898442	9.45069134319231
KIAA1211L	XM_006496296	10.0247563364304	10.1254575172756	10.2248097641747	9.20519232717561	9.27510474898442	9.45069134319231
C9orf64	NM_027335	10.0931619362688	10.1659595170234	9.8879842781161	10.7215301143988	10.7373609325983	10.2527189858174
C12orf43	XM_006530466	9.28197663607704	9.36835740959311	9.19674375868271	9.30625848074653	9.1489384914716	9.10267466057876
C12orf43	NM_028211	9.28197663607704	9.36835740959311	9.19674375868271	9.30625848074653	9.1489384914716	9.10267466057876
C1orf53	NM_001081226	7.35894919348309	7.28282090787297	5.79414914167926	7.29719306484636	7.07496398300144	6.54134763166208
C19orf47	XM_006540290	8.36158003979321	8.25782036822983	8.00695989652296	8.17070476621235	8.25360920993119	8.09143399561056
C19orf47	NM_001122767	8.36158003979321	8.25782036822983	8.00695989652296	8.17070476621235	8.25360920993119	8.09143399561056
C19orf47	NM_175107	8.36158003979321	8.25782036822983	8.00695989652296	8.17070476621235	8.25360920993119	8.09143399561056
C1orf35	NM_024210	8.23589576802943	8.51658474569891	7.78715938520064	8.51023088655087	8.40123779382973	8.46373031359134
C19orf43	NM_026760	10.67116099638	11.1464652200375	10.2248097641747	11.148515440134	11.122207590369	10.6603352823762
Krtap13	NM_027170	0	0	0	0	0	0
2310034C09Rik	NM_027170	0	0	0	0	0	0
C6orf136	XM_128627	10.3104439907035	10.3966249846336	10.0594294107674	10.5395028539615	10.4511193421063	10.0890668486517
C6orf136	XM_006524877	10.3104439907035	10.3966249846336	10.0594294107674	10.5395028539615	10.4511193421063	10.0890668486517
C6orf136	XM_006537421	10.3104439907035	10.3966249846336	10.0594294107674	10.5395028539615	10.4511193421063	10.0890668486517
C6orf136	XM_006524875	10.3104439907035	10.3966249846336	10.0594294107674	10.5395028539615	10.4511193421063	10.0890668486517
C6orf136	XM_006524876	10.3104439907035	10.3966249846336	10.0594294107674	10.5395028539615	10.4511193421063	10.0890668486517
C6orf136	XM_006536690	10.3104439907035	10.3966249846336	10.0594294107674	10.5395028539615	10.4511193421063	10.0890668486517
C1orf52	XM_006501885	8.39557146461568	8.93459385699305	7.60460221193297	9.1207353289647	9.02906371135404	8.19871018486051
C1orf52	NM_025555	8.39557146461568	8.93459385699305	7.60460221193297	9.1207353289647	9.02906371135404	8.19871018486051
C19orf70	NM_153152	10.876144596644	10.7561117816936	10.176534267016	10.527042198849	10.5269400575241	10.1011465089328
C12orf49	NM_001081236	8.5649820068237	8.28126921480014	7.30847501160705	8.05150690837941	8.09874108981799	7.58845663256385
KIAA2013	XM_006535979	11.283061421136	11.3401693610917	11.0047441683859	11.5593557755026	11.537296956915	11.0425382389869
KIAA2013	XM_006535980	11.283061421136	11.3401693610917	11.0047441683859	11.5593557755026	11.537296956915	11.0425382389869
KIAA2013	NM_029841	11.283061421136	11.3401693610917	11.0047441683859	11.5593557755026	11.537296956915	11.0425382389869
KIAA2013	XM_006539279	11.283061421136	11.3401693610917	11.0047441683859	11.5593557755026	11.537296956915	11.0425382389869
C1orf210	XM_006503272	10.5377467363769	10.3979298570863	9.82680374993692	10.2704210892439	10.1829344158898	9.54740542787609
C1orf210	NM_025572	10.5377467363769	10.3979298570863	9.82680374993692	10.2704210892439	10.1829344158898	9.54740542787609
C4orf27	XM_006509511	9.18144083675918	9.25146161279122	8.39532566929569	9.29748926993998	9.15566956305384	8.64788441173258
C4orf27	XM_006509512	9.18144083675918	9.25146161279122	8.39532566929569	9.29748926993998	9.15566956305384	8.64788441173258
C4orf27	NM_028299	9.18144083675918	9.25146161279122	8.39532566929569	9.29748926993998	9.15566956305384	8.64788441173258
C4orf27	XM_006509510	9.18144083675918	9.25146161279122	8.39532566929569	9.29748926993998	9.15566956305384	8.64788441173258
KIAA0586	XM_006516364	8.07031564768099	7.78062686587968	7.70866547801262	7.85025568570482	7.77466988711015	7.57450109965199
KIAA0586	XM_006516367	8.07031564768099	7.78062686587968	7.70866547801262	7.85025568570482	7.77466988711015	7.57450109965199
KIAA0586	XM_126944	8.07031564768099	7.78062686587968	7.70866547801262	7.85025568570482	7.77466988711015	7.57450109965199
KIAA0586	XM_006516365	8.07031564768099	7.78062686587968	7.70866547801262	7.85025568570482	7.77466988711015	7.57450109965199
KIAA0586	XM_006516366	8.07031564768099	7.78062686587968	7.70866547801262	7.85025568570482	7.77466988711015	7.57450109965199
KIAA0586	NM_029818	8.07031564768099	7.78062686587968	7.70866547801262	7.85025568570482	7.77466988711015	7.57450109965199
KIAA0586	XM_011244208	8.07031564768099	7.78062686587968	7.70866547801262	7.85025568570482	7.77466988711015	7.57450109965199
C14orf166	NM_026528	9.50304837901865	9.50009665400003	9.33052511547222	9.68509645678315	9.64945107557445	9.60043056061257
Gm9182	NM_026529	7.01445560680214	7.01458670728	7.07738831753422	7.13868897153025	6.84453528971818	7.17075403837608
C11orf31	NM_001037279	8.22786377373426	7.95360992769619	7.23597806738845	8.01539308025518	8.00613247983864	7.38675708411638
C11orf31	NM_001033166	8.22786377373426	7.95360992769619	7.23597806738845	8.01539308025518	8.00613247983864	7.38675708411638
C1orf131	NM_025615	9.11480762188681	9.02048992522235	8.53518731087891	8.80307234060688	8.96957135539471	8.63088899450183
C12orf65	NM_001134717	7.87911415576117	7.87675691485829	7.32385898891182	7.82191371857303	7.75022177173485	7.06031100005462
C12orf65	NM_028310	7.87911415576117	7.87675691485829	7.32385898891182	7.82191371857303	7.75022177173485	7.06031100005462
KIAA0907	NM_028814	10.2628802303763	10.9087882026741	11.2579611449244	10.5053776706948	10.5381840712363	11.5428955886638
KIAA0101	NM_026515	9.00397741432842	8.67434765371256	7.78715938520064	8.96490227298146	9.23905393305283	8.29798266689327
C19orf60	NM_025577	9.74802216533424	9.64664497112866	8.68929180603323	9.8186411765106	9.738592556543	8.6597637688556
C19orf60	XM_006509716	9.74802216533424	9.64664497112866	8.68929180603323	9.8186411765106	9.738592556543	8.6597637688556
KIAA1551	XM_132966	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_011245846	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006536097	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006536099	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	NM_001289661	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006507086	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006536100	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	NM_001289662	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_011241622	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006507083	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006536102	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006507084	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
KIAA1551	XM_006507081	10.5666882676343	10.6822759363831	10.6037265459188	10.9106286541464	11.001265275523	10.9776908396191
C19orf18	NM_028434	0	0	0	0	0	0
C19orf18	XM_006540388	0	0	0	0	0	0
C19orf18	XM_011250721	0	0	0	0	0	0
C5orf45	NM_026543	6.3346816135236	6.17832522864697	5.71638933774743	6.3136169694464	5.914005366927	5.00221939117923
C5orf45	XM_006534037	6.3346816135236	6.17832522864697	5.71638933774743	6.3136169694464	5.914005366927	5.00221939117923
C2orf76	XM_006529894	6.24876996038457	6.42707977458938	4.73899636528623	6.21807168445903	6.11133108989686	4.25604273082619
C2orf76	NM_028439	6.24876996038457	6.42707977458938	4.73899636528623	6.21807168445903	6.11133108989686	4.25604273082619
C2orf76	NM_001172074	6.24876996038457	6.42707977458938	4.73899636528623	6.21807168445903	6.11133108989686	4.25604273082619
C2orf76	XM_006529893	6.24876996038457	6.42707977458938	4.73899636528623	6.21807168445903	6.11133108989686	4.25604273082619
C7orf49	XM_006506771	9.24132935714353	9.3868052141922	9.95620982083099	10.2992325427286	10.114502843439	9.81950928435365
C7orf49	NM_199145	9.24132935714353	9.3868052141922	9.95620982083099	10.2992325427286	10.114502843439	9.81950928435365
C7orf49	XM_006506770	9.24132935714353	9.3868052141922	9.95620982083099	10.2992325427286	10.114502843439	9.81950928435365
C7orf49	NM_001135611	9.24132935714353	9.3868052141922	9.95620982083099	10.2992325427286	10.114502843439	9.81950928435365
C2orf82	NM_028473	1.83862249439275	1.93036442346524	1.07864367792527	0	0	0
C2orf82	XM_129926	1.83862249439275	1.93036442346524	1.07864367792527	0	0	0
C2orf82	XM_006529895	1.83862249439275	1.93036442346524	1.07864367792527	0	0	0
C7orf50	XM_006504738	7.18850899581842	7.01458670728	6.73184533593689	6.88605490689327	6.48645914926231	6.55750381212988
C7orf50	NM_028469	7.18850899581842	7.01458670728	6.73184533593689	6.88605490689327	6.48645914926231	6.55750381212988
C14orf37	XM_006519450	7.89532532370347	7.49185316051913	7.20170068699985	6.84439012744554	7.38456130179282	7.31577064309413
